id,name,type1,type2,hp,attack,defense,sp_attack,sp_defense,speed,is_legendary,is_mythical,dex_number,tier,abilities,types,is_fully_evolved,has_recovery,has_setup,has_priority,has_pivot,has_hazards,has_status,total_moves,coverage_types,avg_power
1005,roaring-moon,dragon,dark,105,139,71,55,101,119,False,False,1005,Uber,Protosynthesis,"Dragon, Dark",True,True,True,False,False,False,False,65,13,80.7
1006,iron-valiant,fairy,fighting,74,130,90,120,60,116,False,False,1006,OU,Quark Drive,"Fairy, Fighting",True,True,True,True,False,False,True,79,14,76.36
1007,koraidon,fighting,dragon,100,135,115,85,100,135,True,False,1007,Uber,Orichalcum Pulse,"Fighting, Dragon",True,True,True,False,False,False,False,69,14,84.08
1008,miraidon,electric,dragon,100,85,100,135,115,135,True,False,1008,AG,Hadron Engine,"Electric, Dragon",True,True,True,False,True,False,True,55,11,86.72
1009,walking-wake,water,dragon,99,83,91,125,83,109,False,False,1009,OU,Protosynthesis,"Water, Dragon",True,True,True,True,True,False,False,51,8,78.86
1010,iron-leaves,grass,psychic,90,130,88,70,108,104,False,False,1010,RUBL,Quark Drive,"Grass, Psychic",True,True,True,True,False,False,False,55,9,87.59
1011,dipplin,grass,dragon,80,80,110,95,80,40,False,False,1011,NFE,"Supersweet Syrup, Gluttony, Sticky Hold","Grass, Dragon",False,True,True,True,False,False,False,44,8,77.78
1012,poltchageist,grass,ghost,40,45,45,74,54,50,False,False,1012,LC,"Hospitality, Heatproof","Grass, Ghost",False,True,True,False,False,False,False,38,5,78.44
1013,sinistcha,grass,ghost,71,60,106,121,80,70,False,False,1013,UU,"Hospitality, Heatproof","Grass, Ghost",True,True,True,False,False,False,False,41,5,82.5
1014,okidogi,poison,fighting,88,128,115,58,86,80,True,False,1014,UUBL,"Toxic Chain, Guard Dog","Poison, Fighting",True,True,True,True,False,False,True,64,13,82.61
1015,munkidori,poison,psychic,88,75,66,130,90,106,True,False,1015,NU,"Toxic Chain, Frisk","Poison, Psychic",True,True,True,False,True,False,True,54,7,78.33
1016,fezandipiti,poison,fairy,88,91,82,70,125,99,True,False,1016,UU,"Toxic Chain, Technician","Poison, Fairy",True,True,True,True,False,False,True,62,9,74.25
1017,ogerpon,grass,,80,120,84,60,96,110,True,False,1017,OU,Defiant,Grass,True,True,True,True,False,True,False,61,8,79.56
1018,archaludon,steel,dragon,90,105,130,125,65,85,False,False,1018,Uber,"Stamina, Sturdy, Stalwart","Steel, Dragon",True,True,True,False,False,True,True,58,10,88.86
1019,hydrapple,grass,dragon,106,80,110,120,80,44,False,False,1019,UU,"Supersweet Syrup, Regenerator, Sticky Hold","Grass, Dragon",True,True,True,True,False,False,False,58,11,80.28
1020,gouging-fire,fire,dragon,105,115,121,65,93,91,False,False,1020,Uber,Protosynthesis,"Fire, Dragon",True,True,True,False,False,False,False,60,10,81.28
1021,raging-bolt,electric,dragon,125,73,91,137,89,75,False,False,1021,OU,Protosynthesis,"Electric, Dragon",True,True,True,True,True,False,True,54,9,83.11
1022,iron-boulder,rock,psychic,90,120,80,68,108,124,False,False,1022,UUBL,Quark Drive,"Rock, Psychic",True,True,True,True,False,False,False,47,12,85.16
1023,iron-crown,steel,psychic,90,72,100,122,108,98,False,False,1023,OU,Quark Drive,"Steel, Psychic",True,True,True,False,True,False,False,47,8,84.83
1024,terapagos,normal,,90,65,85,65,85,60,True,False,1024,Uber,Tera Shift,Normal,True,True,True,False,False,True,True,58,15,87.2
1025,pecharunt,poison,ghost,88,88,160,88,88,88,False,True,1025,OU,Poison Puppeteer,"Poison, Ghost",True,True,True,False,True,False,True,35,5,74.67
10231,voltorb-hisui,electric,grass,40,30,50,55,55,100,False,False,100,NFE,"Soundproof, Static, Aftermath","Electric, Grass",False,True,True,False,True,False,True,45,6,80.62
10232,electrode-hisui,electric,grass,60,50,70,80,80,150,False,False,101,ZUBL,"Soundproof, Static, Aftermath","Electric, Grass",True,True,True,False,True,False,True,48,6,88.75
10275,ogerpon-cornerstone-mask,grass,rock,80,120,84,60,96,110,True,False,1017,UUBL,Sturdy,"Grass, Rock",True,True,True,True,False,True,False,61,8,79.56
10274,ogerpon-hearthflame-mask,grass,fire,80,120,84,60,96,110,True,False,1017,Uber,Mold Breaker,"Grass, Fire",True,True,True,True,False,True,False,61,8,79.56
10273,ogerpon-wellspring-mask,grass,water,80,120,84,60,96,110,True,False,1017,OU,Water Absorb,"Grass, Water",True,True,True,True,False,True,False,61,8,79.56
10114,exeggutor-alola,grass,dragon,95,105,85,125,75,45,False,False,103,ZU,"Frisk, Harvest","Grass, Dragon",True,True,True,False,False,False,False,69,10,80.0
10167,weezing-galar,poison,fairy,65,90,120,85,70,60,False,False,110,OU,"Levitate, Neutralizing Gas, Misty Surge","Poison, Fairy",True,True,True,False,False,True,True,57,9,88.09
10252,tauros-paldea-aqua-breed,fighting,water,75,110,105,30,70,100,False,False,128,NU,"Intimidate, Anger Point, Cud Chew","Fighting, Water",True,True,True,True,False,False,False,53,11,81.97
10251,tauros-paldea-blaze-breed,fighting,fire,75,110,105,30,70,100,False,False,128,PU,"Intimidate, Anger Point, Cud Chew","Fighting, Fire",True,True,True,False,False,False,False,53,11,84.73
10250,tauros-paldea-combat-breed,fighting,,75,110,105,30,70,100,False,False,128,ZU,"Intimidate, Anger Point, Cud Chew",Fighting,True,True,True,False,False,False,False,49,11,83.48
10169,articuno-galar,psychic,flying,90,85,85,125,100,95,True,False,144,NU,Competitive,"Psychic, Flying",True,True,True,False,False,False,False,49,5,81.67
10170,zapdos-galar,fighting,flying,90,125,90,85,90,100,True,False,145,UU,Defiant,"Fighting, Flying",True,True,True,False,False,False,False,48,7,78.8
10171,moltres-galar,dark,flying,90,85,90,100,125,90,True,False,146,UUBL,Berserk,"Dark, Flying",True,True,True,True,False,False,False,49,5,80.71
10233,typhlosion-hisui,fire,ghost,73,84,78,119,85,95,False,False,157,PU,"Blaze, Frisk","Fire, Ghost",True,True,True,True,False,False,False,67,12,85.1
10253,wooper-paldea,poison,ground,55,45,45,25,25,15,False,False,194,LC,"Poison Point, Water Absorb, Unaware","Poison, Ground",False,True,True,False,False,True,True,57,7,74.22
10172,slowking-galar,poison,psychic,95,65,80,110,110,30,False,False,199,OU,"Curious Medicine, Own Tempo, Regenerator","Poison, Psychic",True,True,True,False,False,True,True,91,13,78.25
10234,qwilfish-hisui,dark,poison,65,95,85,55,55,85,False,False,211,PU,"Poison Point, Swift Swim, Intimidate","Dark, Poison",False,True,True,True,False,True,True,66,11,69.36
10235,sneasel-hisui,fighting,poison,55,95,55,35,75,115,False,False,215,ZU,"Inner Focus, Keen Eye, Pickpocket","Fighting, Poison",False,True,True,True,False,True,True,63,9,71.39
10100,raichu-alola,electric,psychic,60,85,50,95,85,110,False,False,26,ZU,Surge Surfer,"Electric, Psychic",True,True,True,True,True,False,True,68,10,76.84
10101,sandshrew-alola,ice,steel,50,75,90,10,35,40,False,False,27,LC,"Snow Cloak, Slush Rush","Ice, Steel",False,True,True,True,False,True,False,63,12,68.73
10102,sandslash-alola,ice,steel,75,100,120,25,65,65,False,False,28,PU,"Snow Cloak, Slush Rush","Ice, Steel",True,True,True,True,False,True,False,63,12,78.66
10103,vulpix-alola,ice,,38,41,40,50,65,65,False,False,37,NFE,"Snow Cloak, Snow Warning",Ice,False,True,True,True,False,False,False,54,8,67.88
10104,ninetales-alola,ice,fairy,73,67,75,81,100,109,False,False,38,PU,"Snow Cloak, Snow Warning","Ice, Fairy",True,True,True,False,False,False,False,53,8,74.07
10001,deoxys-attack,psychic,,50,180,20,180,20,150,False,True,386,Uber,Pressure,Psychic,True,True,True,False,False,True,True,75,15,83.75
10002,deoxys-defense,psychic,,50,70,160,70,160,90,False,True,386,NUBL,Pressure,Psychic,True,True,True,False,False,True,True,77,15,82.02
10003,deoxys-speed,psychic,,50,95,90,95,90,180,False,True,386,OU,Pressure,Psychic,True,True,True,True,False,True,True,75,15,81.98
10011,rotom-fan,electric,flying,50,65,107,105,107,86,False,False,479,ZU,Levitate,"Electric, Flying",True,True,True,False,True,False,True,44,6,70.91
10010,rotom-frost,electric,ice,50,65,107,105,107,86,False,False,479,ZU,Levitate,"Electric, Ice",True,True,True,False,True,False,True,44,6,72.5
10008,rotom-heat,electric,fire,50,65,107,105,107,86,False,False,479,PU,Levitate,"Electric, Fire",True,True,True,False,True,False,True,44,6,73.41
10012,rotom-mow,electric,grass,50,65,107,105,107,86,False,False,479,PU,Levitate,"Electric, Grass",True,True,True,False,True,False,True,44,6,73.41
10009,rotom-wash,electric,water,50,65,107,105,107,86,False,False,479,UU,Levitate,"Electric, Water",True,True,True,False,True,False,True,44,6,72.5
10245,dialga-origin,steel,dragon,100,100,120,150,120,90,True,False,483,Uber,"Pressure, Telepathy","Steel, Dragon",True,True,True,False,False,True,True,58,10,89.88
10246,palkia-origin,water,dragon,90,100,100,150,120,120,True,False,484,Uber,"Pressure, Telepathy","Water, Dragon",True,True,True,False,False,False,True,63,13,85.76
10007,giratina-origin,ghost,dragon,150,120,100,120,100,90,True,False,487,Uber,Levitate,"Ghost, Dragon",True,True,True,True,False,False,True,57,14,84.62
10006,shaymin-sky,grass,flying,100,103,75,120,75,127,False,True,492,Uber,Serene Grace,"Grass, Flying",True,True,True,True,False,False,False,44,6,82.31
10105,diglett-alola,ground,steel,10,55,30,35,45,90,False,False,50,LC,"Sand Veil, Tangling Hair, Sand Force","Ground, Steel",False,True,True,True,False,True,False,52,8,73.83
10236,samurott-hisui,water,dark,90,108,80,100,65,85,False,False,503,OU,"Torrent, Sharpness","Water, Dark",True,True,True,True,True,False,False,64,10,74.58
10106,dugtrio-alola,ground,steel,35,100,60,50,70,110,False,False,51,ZU,"Sand Veil, Tangling Hair, Sand Force","Ground, Steel",True,True,True,True,False,True,False,55,8,78.82
10107,meowth-alola,dark,,40,35,35,50,40,90,False,False,52,LC,"Pickup, Technician, Rattled",Dark,False,True,True,False,True,False,True,62,13,68.56
10161,meowth-galar,steel,,50,65,55,40,40,40,False,False,52,LC,"Pickup, Tough Claws, Unnerve",Steel,False,True,True,False,False,True,False,64,11,75.08
10108,persian-alola,dark,,65,60,60,75,65,115,False,False,53,ZU,"Fur Coat, Technician, Rattled",Dark,True,True,True,False,False,False,True,65,15,72.45
10237,lilligant-hisui,grass,fighting,70,105,75,50,75,105,False,False,549,RUBL,"Chlorophyll, Hustle, Leaf Guard","Grass, Fighting",True,True,True,True,False,False,True,62,7,80.43
10016,basculin-blue-striped,water,,70,92,65,80,55,98,False,False,550,ZU,"Rock Head, Adaptability, Mold Breaker",Water,True,True,True,True,True,False,False,49,9,79.09
10247,basculin-white-striped,water,,70,92,65,80,55,98,False,False,550,ZU,"Rattled, Adaptability, Mold Breaker",Water,False,True,True,True,True,False,False,45,9,74.53
10238,zorua-hisui,normal,ghost,35,60,40,85,40,70,False,False,570,LC,Illusion,"Normal, Ghost",False,True,True,True,False,False,False,54,10,80.19
10239,zoroark-hisui,normal,ghost,55,100,60,125,60,110,False,False,571,RUBL,Illusion,"Normal, Ghost",True,True,True,True,False,False,False,66,12,81.94
10229,growlithe-hisui,fire,rock,60,75,45,65,50,55,False,False,58,LC,"Intimidate, Flash Fire, Rock Head","Fire, Rock",False,True,True,False,False,True,False,51,10,79.0
10230,arcanine-hisui,fire,rock,95,115,80,95,80,90,False,False,59,UU,"Intimidate, Flash Fire, Rock Head","Fire, Rock",True,True,True,True,False,True,False,61,12,81.22
10240,braviary-hisui,psychic,flying,110,83,70,112,70,65,False,False,628,PU,"Keen Eye, Sheer Force, Tinted Lens","Psychic, Flying",True,True,True,True,False,False,False,66,11,80.81
10019,tornadus-therian,flying,,79,100,80,110,90,121,True,False,641,OU,Regenerator,Flying,True,True,True,False,False,False,False,56,12,81.71
10020,thundurus-therian,electric,flying,79,105,70,145,80,101,True,False,642,UU,Volt Absorb,"Electric, Flying",True,True,True,False,True,False,True,63,11,80.95
10021,landorus-therian,ground,flying,89,145,90,105,80,91,True,False,645,OU,Intimidate,"Ground, Flying",True,True,True,False,False,True,False,52,10,85.5
10022,kyurem-black,dragon,ice,125,170,100,120,90,95,True,False,646,Uber,Teravolt,"Dragon, Ice",True,True,True,False,False,False,False,62,12,81.31
10023,kyurem-white,dragon,ice,125,120,90,170,100,95,True,False,646,Uber,Turboblaze,"Dragon, Ice",True,True,True,False,False,False,False,62,12,81.31
10024,keldeo-resolute,water,fighting,91,72,90,129,90,108,False,True,647,UU,Justified,"Water, Fighting",True,True,True,True,True,False,False,56,9,77.79
10025,meowstic-female,psychic,,74,48,76,83,81,104,False,False,678,ZU,"Keen Eye, Infiltrator, Competitive",Psychic,True,True,True,True,False,False,True,56,8,75.0
10241,sliggoo-hisui,steel,dragon,58,75,83,83,113,40,False,False,705,NFE,"Sap Sipper, Shell Armor, Gooey","Steel, Dragon",False,True,True,False,False,False,False,44,11,78.79
10242,goodra-hisui,steel,dragon,80,100,100,110,150,60,False,False,706,RU,"Sap Sipper, Shell Armor, Gooey","Steel, Dragon",True,True,True,False,False,False,False,66,14,81.02
10243,avalugg-hisui,ice,rock,95,127,184,34,36,38,False,False,713,PU,"Strong Jaw, Ice Body, Sturdy","Ice, Rock",True,True,True,False,False,True,False,50,8,77.5
10086,hoopa-unbound,psychic,dark,80,160,60,170,130,80,False,True,720,UUBL,Magician,"Psychic, Dark",True,True,True,False,False,False,True,64,12,85.28
10244,decidueye-hisui,grass,fighting,88,112,80,95,95,60,False,False,724,PU,"Overgrow, Scrappy","Grass, Fighting",True,True,True,True,False,False,False,73,7,77.91
10109,geodude-alola,rock,electric,40,80,100,30,30,20,False,False,74,LC,"Magnet Pull, Sturdy, Galvanize","Rock, Electric",False,True,True,False,True,True,True,56,8,82.57
10124,oricorio-pau,psychic,flying,75,70,70,98,70,93,False,False,741,ZU,Dancer,"Psychic, Flying",True,True,True,False,False,False,False,45,6,66.67
10123,oricorio-pom-pom,electric,flying,75,70,70,98,70,93,False,False,741,RUBL,Dancer,"Electric, Flying",True,True,True,False,False,False,False,45,6,66.67
10125,oricorio-sensu,ghost,flying,75,70,70,98,70,93,False,False,741,NUBL,Dancer,"Ghost, Flying",True,True,True,False,False,False,False,45,6,66.67
10151,rockruff-own-tempo,rock,,45,65,40,30,40,60,False,False,744,LC,Own Tempo,Rock,False,True,True,False,False,True,False,45,10,77.5
10152,lycanroc-dusk,rock,,75,117,65,55,65,110,False,False,745,NUBL,Tough Claws,Rock,True,True,True,True,False,True,False,57,12,74.85
10126,lycanroc-midnight,rock,,85,115,75,55,75,82,False,False,745,ZU,"Keen Eye, Vital Spirit, No Guard",Rock,True,True,True,True,False,True,False,63,13,78.46
10110,graveler-alola,rock,electric,55,95,115,45,45,35,False,False,75,NFE,"Magnet Pull, Sturdy, Galvanize","Rock, Electric",False,True,True,False,True,True,True,62,8,83.38
10111,golem-alola,rock,electric,80,120,130,55,65,45,False,False,76,ZU,"Magnet Pull, Sturdy, Galvanize","Rock, Electric",True,True,True,False,True,True,True,67,8,88.5
10164,slowpoke-galar,psychic,,90,65,65,40,40,15,False,False,79,LC,"Gluttony, Own Tempo, Regenerator",Psychic,False,True,True,False,False,False,True,65,10,73.78
10165,slowbro-galar,poison,psychic,95,100,95,100,70,30,False,False,80,PU,"Quick Draw, Own Tempo, Regenerator","Poison, Psychic",True,True,True,False,False,False,True,89,12,77.04
10156,necrozma-dawn,psychic,ghost,97,113,109,157,127,77,True,False,800,Uber,Prism Armor,"Psychic, Ghost",True,True,True,False,False,True,False,65,13,82.56
10155,necrozma-dusk,psychic,steel,97,157,127,113,109,77,True,False,800,Uber,Prism Armor,"Psychic, Steel",True,True,True,False,False,True,False,65,13,82.56
10147,magearna-original,steel,fairy,80,95,115,130,115,65,False,True,801,Uber,Soul-Heart,"Steel, Fairy",True,True,True,False,True,True,True,67,10,83.14
10184,toxtricity-low-key,electric,poison,75,98,70,114,70,75,False,False,849,RU,"Punk Rock, Minus, Technician","Electric, Poison",True,True,True,False,True,True,True,73,9,76.19
10186,indeedee-female,psychic,normal,70,55,65,95,105,85,False,False,876,ZU,"Own Tempo, Synchronize, Psychic Surge","Psychic, Normal",True,True,True,False,False,False,False,46,6,71.36
10112,grimer-alola,poison,dark,80,80,50,40,50,25,False,False,88,LC,"Poison Touch, Gluttony, Power of Alchemy","Poison, Dark",False,True,True,True,False,False,True,73,12,78.6
10188,zacian-crowned,fairy,steel,92,150,115,80,115,148,True,False,888,Uber,Intrepid Sword,"Fairy, Steel",True,True,True,True,False,False,False,51,13,83.43
10189,zamazenta-crowned,fighting,steel,92,120,140,80,140,128,True,False,889,Uber,Dauntless Shield,"Fighting, Steel",True,True,True,True,False,False,False,54,12,85.15
10113,muk-alola,poison,dark,105,105,75,65,100,50,False,False,89,RU,"Poison Touch, Gluttony, Power of Alchemy","Poison, Dark",True,True,True,False,False,False,True,69,12,83.14
10191,urshifu-rapid-strike,fighting,water,100,130,100,63,60,97,True,False,892,Uber,Unseen Fist,"Fighting, Water",True,True,True,True,False,False,False,58,14,76.05
10192,zarude-dada,dark,grass,105,120,105,70,95,105,False,True,893,UUBL,Leaf Guard,"Dark, Grass",True,True,True,False,False,False,False,67,7,78.7
10193,calyrex-ice,psychic,ice,100,165,150,85,130,50,True,False,898,Uber,As One (Glastrier),"Psychic, Ice",True,True,True,False,False,False,False,80,11,78.44
10194,calyrex-shadow,psychic,ghost,100,85,80,165,100,150,True,False,898,AG,As One (Spectrier),"Psychic, Ghost",True,True,True,False,False,False,False,73,9,77.5
10272,ursaluna-bloodmoon,ground,normal,113,70,120,135,65,52,False,False,901,Uber,Mind's Eye,"Ground, Normal",True,True,True,True,False,False,False,76,14,79.96
10248,basculegion-female,water,ghost,120,92,65,100,75,78,False,False,902,RU,"Swift Swim, Adaptability, Mold Breaker","Water, Ghost",True,True,True,True,True,False,False,52,9,80.56
10249,enamorus-therian,fairy,flying,74,115,110,135,100,46,True,False,905,RUBL,Overcoat,"Fairy, Flying",True,True,True,False,False,False,False,51,12,84.83
10254,oinkologne-female,normal,,115,90,70,59,90,65,False,False,916,ZU,"Aroma Veil, Gluttony, Thick Fat",Normal,True,True,True,False,False,False,False,45,10,77.1
10257,maushold-family-of-three,normal,,74,75,70,65,75,111,False,False,925,RU,"Friend Guard, Cheek Pouch, Technician",Normal,True,True,True,False,False,False,True,45,9,68.75
10260,squawkabilly-blue-plumage,normal,flying,82,96,51,45,51,92,False,False,931,ZU,"Intimidate, Hustle, Guts","Normal, Flying",True,True,True,True,True,False,False,45,6,79.09
10262,squawkabilly-white-plumage,normal,flying,82,96,51,45,51,92,False,False,931,ZU,"Intimidate, Hustle, Sheer Force","Normal, Flying",True,True,True,True,True,False,False,45,6,79.09
10261,squawkabilly-yellow-plumage,normal,flying,82,96,51,45,51,92,False,False,931,ZU,"Intimidate, Hustle, Sheer Force","Normal, Flying",True,True,True,True,True,False,False,45,6,79.09
10258,tatsugiri-droopy,dragon,water,68,50,60,120,95,82,False,False,978,PU,"Commander, Storm Drain","Dragon, Water",True,True,True,False,False,False,False,36,7,85.28
10259,tatsugiri-stretchy,dragon,water,68,50,60,120,95,82,False,False,978,PU,"Commander, Storm Drain","Dragon, Water",True,True,True,False,False,False,False,36,7,85.28
10255,dudunsparce-three-segment,normal,,125,100,80,85,75,55,False,False,982,NU,"Serene Grace, Run Away, Rattled",Normal,True,True,True,False,False,True,True,84,17,81.23
10263,gimmighoul-roaming,ghost,,45,30,25,75,45,80,False,False,999,LC,Run Away,Ghost,True,True,True,False,False,False,False,18,4,65.62
493,arceus-bug,bug,,120,120,120,120,120,120,False,True,493,Uber,Multitype,Bug,True,True,True,True,False,True,True,118,18,86.2
493,arceus-dark,dark,,120,120,120,120,120,120,False,True,493,Uber,Multitype,Dark,True,True,True,True,False,True,True,118,18,86.2
493,arceus-dragon,dragon,,120,120,120,120,120,120,False,True,493,Uber,Multitype,Dragon,True,True,True,True,False,True,True,118,18,86.2
493,arceus-electric,electric,,120,120,120,120,120,120,False,True,493,Uber,Multitype,Electric,True,True,True,True,False,True,True,118,18,86.2
493,arceus-fighting,fighting,,120,120,120,120,120,120,False,True,493,Uber,Multitype,Fighting,True,True,True,True,False,True,True,118,18,86.2
493,arceus-fire,fire,,120,120,120,120,120,120,False,True,493,Uber,Multitype,Fire,True,True,True,True,False,True,True,118,18,86.2
493,arceus-flying,flying,,120,120,120,120,120,120,False,True,493,Uber,Multitype,Flying,True,True,True,True,False,True,True,118,18,86.2
493,arceus-ghost,ghost,,120,120,120,120,120,120,False,True,493,Uber,Multitype,Ghost,True,True,True,True,False,True,True,118,18,86.2
493,arceus-grass,grass,,120,120,120,120,120,120,False,True,493,Uber,Multitype,Grass,True,True,True,True,False,True,True,118,18,86.2
493,arceus-ground,ground,,120,120,120,120,120,120,False,True,493,Uber,Multitype,Ground,True,True,True,True,False,True,True,118,18,86.2
493,arceus-ice,ice,,120,120,120,120,120,120,False,True,493,Uber,Multitype,Ice,True,True,True,True,False,True,True,118,18,86.2
493,arceus-poison,poison,,120,120,120,120,120,120,False,True,493,Uber,Multitype,Poison,True,True,True,True,False,True,True,118,18,86.2
493,arceus-psychic,psychic,,120,120,120,120,120,120,False,True,493,Uber,Multitype,Psychic,True,True,True,True,False,True,True,118,18,86.2
493,arceus-rock,rock,,120,120,120,120,120,120,False,True,493,Uber,Multitype,Rock,True,True,True,True,False,True,True,118,18,86.2
493,arceus-steel,steel,,120,120,120,120,120,120,False,True,493,Uber,Multitype,Steel,True,True,True,True,False,True,True,118,18,86.2
493,arceus-water,water,,120,120,120,120,120,120,False,True,493,Uber,Multitype,Water,True,True,True,True,False,True,True,118,18,86.2
493,arceus-fairy,fairy,,120,120,120,120,120,120,False,True,493,Uber,Multitype,Fairy,True,True,True,True,False,True,True,118,18,86.2
